text,created_at,geo,lang,place,coordinates,user.favourites_count,user.statuses_count,user.description,user.location,user.id,user.created_at,user.verified,user.following,user.url,user.listed_count,user.followers_count,user.default_profile_image,user.utc_offset,user.friends_count,user.default_profile,user.name,user.lang,user.screen_name,user.geo_enabled,user.profile_background_color,user.profile_image_url,user.time_zone,id,favorite_count,retweeted,source,favorited,retweet_count
"तुमलोग पत्थरबाजी को विचार व्यक्त करना बोलते हो? हिंसा, आगजनी, पब्लिक प्रॉपर्टी का तोड़फोड़... ये सब विचारों की अभि… https://t.co/wBwRoTncPJ",2019-12-19 14:54:16,,hi,,,10730,2613,"Business and Financial News, I love my Nation. Hinduism 🕉 is most scientific and peaceful religion in the world.","Girgaon, Mumbai",958321619495104512,2018-01-30 12:50:53,FALSE,FALSE,http://www.vhmetal.in,0,72,FALSE,,343,TRUE,Mangal Kumar Sen🇮🇳,,MangalKumarSen1,TRUE,F5F8FA,http://pbs.twimg.com/profile_images/964832652342808577/7SQLJX_d_normal.jpg,,1207675522970476544,0,FALSE,Twitter for iPhone,FALSE,0
"This is why NRC, &amp; UCC is required.",2019-12-19 14:54:18,,en,,,153421,5022,"self made man, interested in Aromatic & flavor chemicals and essential oils.RT not endorsement.","Ashok Nagar, Bengaluru",2699944801,2014-08-02 4:37:19,FALSE,FALSE,,0,173,FALSE,,265,TRUE,praveen pai,,nppassociates,TRUE,C0DEED,http://pbs.twimg.com/profile_images/1101776672737640450/sXriTGOJ_normal.jpg,,1207675530709020676,0,FALSE,Twitter for Android,FALSE,0
#CAASupport,2019-12-19 14:54:18,,und,,,19652,19276,Indian,"Surat, India",2908978166,2014-11-24 10:46:44,FALSE,FALSE,,3,256,FALSE,,500,FALSE,Karan Fancywala ™ 🇮🇳🇮🇳🇮🇳,,KaranFancywala,TRUE,0,http://pbs.twimg.com/profile_images/1205359322391306241/EaE_WE7C_normal.jpg,,1207675530830602241,0,FALSE,Twitter for Android,FALSE,0
"हिंसा-आगजनी करने वालों की संपत्ति जब्त कर नुकसान की भरपाई करेंगे: सीएम योगी https://t.co/I8NLbmYyVl 

It's demand o… https://t.co/vzLQuUvvPf",2019-12-19 14:54:19,,und,,,750,559,,,1204939771014832128,2019-12-12 1:43:37,FALSE,FALSE,,0,131,FALSE,,224,TRUE,Tanu,,Tanu58960477,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1207163395595628544/wTOZjUtE_normal.jpg,,1207675532940324867,0,FALSE,Twitter Web App,FALSE,0
"@itsSSR  #IndiaSupportsCAA #CAA_NRC #CAASupport 
https://t.co/V7EVAQ0OFp",2019-12-19 14:54:20,,und,,,49911,37614,"खत्म होगा सफर सांसों का जहाँ... 
शायद वहीं से सुकून की शुरूआत होगी..",Myself,339828563,2011-07-21 18:36:30,FALSE,FALSE,,37,4654,FALSE,,1583,FALSE,देव™,,WhoDushyant,TRUE,352726,http://pbs.twimg.com/profile_images/1170397616703594496/U3PR636q_normal.jpg,,1207675538606870532,0,FALSE,Twitter for Android,FALSE,0
@SabLokTantra https://t.co/cCk7yeF7xc,2019-12-19 14:54:20,,und,,,8693,3270,Indian से ज़्यादा भारतीय। माँ भारती के प्रति कर्तव्य ही धर्म। जातिवाद से कोसो दूर। प्रकृति का प्रशंसक।,,2756007887,2014-08-30 17:06:39,FALSE,FALSE,,0,137,FALSE,,135,TRUE,हेरम्ब निगम,,HerambBhartiya,FALSE,C0DEED,http://pbs.twimg.com/profile_images/1207249684202307584/MWzmOBi3_normal.jpg,,1207675538615222287,0,FALSE,Twitter Web App,FALSE,0
"जिहादी मुल्ला आस्तीन का सांप, शर्म भी नहीं आता जिस धरती का खाता है उसका सम्मान नहीं कर सकता तो तेरा प्रार्थना कैसे… https://t.co/Q3Cjs3Fe4v",2019-12-19 14:54:22,,hi,,,1128,808,"जीवन का एक सम्पूर्ण भाग, जीवन में जीवन के साथ",,1132465889423454208,2019-05-26 1:58:03,FALSE,FALSE,,0,7,FALSE,,31,TRUE,SATISH Verma,,SATISHV95968071,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1132466654359670784/caU4bV-9_normal.jpg,,1207675547884642307,0,FALSE,Twitter for Android,FALSE,0
"Violence in the name of freedom to protest.
These infiltrators are shaming our mother land India.
Tolerance of gove… https://t.co/QumbZzvnbt",2019-12-19 14:54:23,,en,,,377,356,"Indian🇮🇳, Hindu🚩, Mithilanchal🔄Maithil, Student🙇, ब्राह्मण🕉️, Humanity, MSD❤️, Fan boy of @narendramodi Ji, Philosophy, Politics, History, 
🏏, ⚽, 🏓,🎱",,1186247143893286912,2019-10-21 11:46:07,FALSE,FALSE,,0,13,FALSE,,215,TRUE,Saurabh Jha,,SaurabhJha09,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1206589886582513665/IlrhUH_6_normal.jpg,,1207675550988410886,0,FALSE,Twitter for Android,FALSE,0
@BMTheEquityDesk #CAASupport,2019-12-19 14:54:23,,und,,,19,281,,,848488051139518464,2017-04-02 10:51:30,FALSE,FALSE,,0,0,FALSE,,128,TRUE,Replayo Sports,,replayosport,FALSE,F5F8FA,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1207675552838103042,0,FALSE,Twitter for iPhone,FALSE,0
#CAASupport #CAA_NRC #CAAProtest #CitizenshipAmmendmentAct #CitizenshipAmendmentAct2019 #CAB_NRC https://t.co/f8zKimfy6W,2019-12-19 14:54:24,,und,,,24,141,"Proud Chartered Accountant! 🇮🇳
. 
Mondelez | Deloitte
. 
Travels - Clicks - Writes ❤️","Mumbai, India",2732323265,2014-08-03 10:12:25,FALSE,FALSE,,0,55,FALSE,,142,TRUE,Subham Agrawal,,mittalsubham17,TRUE,C0DEED,http://pbs.twimg.com/profile_images/1106512289622945792/kO5lD_Fa_normal.jpg,,1207675555316981761,0,FALSE,Twitter for Android,FALSE,0
"@AshutoshkrUp @INCIndia क्या देश में NRC और CAA लागू किया जाए?
#VOTE 👇👇👇👇

https://t.co/5P2VwM2Jp0

#CAA
#NRC_CAA 
#CAAProtest 
#CAASupport",2019-12-19 14:54:25,,hi,,,599,49,माता भूमि: पुत्रो अहं पृथिव्या,"Khetri, India",966267987224297472,2018-02-21 11:06:55,FALSE,FALSE,https://m.facebook.com/officialtherakesh,0,3,FALSE,,39,TRUE,Rakesh pratap singh,,rkjspr1,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1206396456015261696/w9GRxkAu_normal.jpg,,1207675558101950471,0,FALSE,Twitter for Android,FALSE,0
#CAASupport https://t.co/UHi37YBosh,2019-12-19 14:54:25,,und,,,49911,37615,"खत्म होगा सफर सांसों का जहाँ... 
शायद वहीं से सुकून की शुरूआत होगी..",Myself,339828563,2011-07-21 18:36:30,FALSE,FALSE,,37,4654,FALSE,,1583,FALSE,देव™,,WhoDushyant,TRUE,352726,http://pbs.twimg.com/profile_images/1170397616703594496/U3PR636q_normal.jpg,,1207675557967810562,0,FALSE,Twitter for Android,FALSE,0
"@priyankagandhi 
@RahulGandhi 
इतिहास गवाह है.. सत्ता के बीना तडपती कोंग्रेस ने हर बार देश जलाया है..

#CAASupport",2019-12-19 14:54:26,,hi,,,25,351,rajpura,"राजस्थान, भारत",1192308710552436736,2019-11-07 5:12:30,FALSE,FALSE,,0,0,FALSE,,24,TRUE,Manoj Patel Rajpura,,rajpura_manoj,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1192309372329721858/XrKa0gdv_normal.jpg,,1207675562946441221,0,FALSE,Twitter for Android,FALSE,0
"#CAASupport
#CAASupport 
#CAASupport
#CAASupport
#CAASupport
#CAASupport 
#CAASupport
#CAASupport
#CAASupport… https://t.co/xiMoYcC0jz",2019-12-19 14:54:26,,und,,,185,97,simple,"Raipur, India",1139193691971579904,2019-06-13 15:31:56,FALSE,FALSE,,0,4,FALSE,,84,TRUE,Rohit Kumar Patel,,RohitKu89031025,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1207670613495762945/3W76HeKc_normal.jpg,,1207675563105816587,0,FALSE,Twitter for Android,FALSE,0
"@Mohansinha At some level this also shows utter lack of training in our police forces. 
Even if they have to retrea… https://t.co/ChQWqdhtJ1",2019-12-19 14:54:26,,en,,,4329,5576,"Economically - Capitalist, Politically - Conservative, Professionally - Telecom, Academically - IITian, Personally - Aam Aadmi","Pune, India",2918278348,2014-12-12 19:13:18,FALSE,FALSE,,1,45,FALSE,,467,TRUE,Godot is here,,prb_20,TRUE,C0DEED,http://pbs.twimg.com/profile_images/667625887194439680/USbcpy5G_normal.jpg,,1207675564825464832,0,FALSE,Twitter for iPhone,FALSE,0
"Pappu: ye to peaceful protest hai
Ye to right to expression hai
Ye to inka right hai
Pappu Gandhi stop supporting s… https://t.co/Hso8NDB9qi",2019-12-19 14:54:28,,en,,,303,461,,,535238711,2012-03-24 10:58:59,FALSE,FALSE,,0,117,FALSE,,145,TRUE,Pessimist,,LaundaPessimist,FALSE,C0DEED,http://pbs.twimg.com/profile_images/1100605824227979264/OA4YNsEu_normal.jpg,,1207675571255296001,0,FALSE,Twitter for Android,FALSE,0
"@IndianExpress Chants of Aazadi behind for what ? 
#WeSupportCAA 
Can he show us hard copy of nation wide #NRC ?

L… https://t.co/3sRRLlBozd",2019-12-19 14:54:29,,en,,,19822,4506,"Namo Fan Proud Hindu Love my Forces Acc by Prof.
Presently Home Maker
@Nandini_Idnani 2K suspended
#NamoAgain2024 (418+)
#UddhavNotMyCM 
🇮🇳🚩🕉️","Maharashtra, India",1189039501273784321,2019-10-29 4:41:31,FALSE,FALSE,,3,671,FALSE,,313,TRUE,Nandini Idnani,,idnani_nandini,TRUE,F5F8FA,http://pbs.twimg.com/profile_images/1207152214466162689/bS0rJveV_normal.jpg,,1207675576758263810,0,FALSE,Twitter for Android,FALSE,0
They also Mention that We Can remove your Videos. And Every Channel has been Hacked by a Foreigner... #Survivor… https://t.co/jCDaN0RpTd,2019-12-19 14:54:31,,en,,,757,2068,ᴰⁱᵉ ᴴᵃʳᵈ ᶠᵃⁿ ᵒᶠ ᴵᴷ | ᴾᵀᴵ ˢᵘᵖᵖᵒʳᵗᵉʳ| ᴵᵐʳᵃⁿ ᵏʰᵃⁿⁱ ᵖᵃᵏᵃʳᵈᵃ | ᴵᴷ ᵀʰᵉ ᴿᵉᵃˡ ᴸᵉᵃᵈᵉʳ | ᶜʳⁱᶜᵏᵉᵗ ᴸᵒᵛᵉʳ | ᴵᶠ ʸᵒᵘ ᴴᵃᵗᵉ ᴵᴷ ᵗʰᵉⁿ ᴬᵖᵖˡʸ ᴮᵘʳⁿᵒˡ ᵗᵒ ʸᵒᵘʳ ᴮᵘʳⁿᵗ ᴬʳᵉᵃ,Father Of India,1481949752,2013-06-04 10:40:45,FALSE,FALSE,,1,237,FALSE,,45,FALSE,☕Is Fantastic,,YourOfficialDad,TRUE,0,http://pbs.twimg.com/profile_images/1206828934748418048/3ozGEIO4_normal.jpg,,1207675584857432066,0,FALSE,Twitter for Android,FALSE,0
"https://t.co/Gl1SXlXyKw

Dr. Syed Rizwan Ahmed nailed it.
 
#ProtestYaPolitics #IndiaAgainstCAA… https://t.co/0soxRt6ytu",2019-12-19 14:54:32,,en,,,569,1847,,,1636145678,2013-07-31 18:46:55,FALSE,FALSE,,1,13,FALSE,,5,TRUE,Hindustani,,v2shail,FALSE,C0DEED,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1207675587659280385,0,FALSE,Twitter Web App,FALSE,0
#CitizenshipAmmendmentAct #ISupportCAA #CitizenshipAmmendmentBill2019 #CAA #cab #CAAProtest,2019-12-19 14:54:33,,und,,,202,462,,,26391665,2009-03-25 1:31:36,FALSE,FALSE,,0,73,FALSE,,491,FALSE,Amarnath,,AamarYadav,TRUE,9AE4E8,http://pbs.twimg.com/profile_images/1152369841376043009/k6jgZtdn_normal.jpg,,1207675592470093824,0,FALSE,Twitter for iPhone,FALSE,0
Yogi on action ...,2019-12-19 14:54:33,,en,,,239,2510,"Freelance Journalist/poet/sarcastic.
शियासत गुलामों का दरबार है
शिकस्त किसी को पसंद नहीं
और सब गुलामी को तैयार हैं!",कानपुर,104189470,2010-01-12 15:25:03,FALSE,FALSE,,0,72,FALSE,,234,TRUE,Anil Kumar Soni 🗨️,,devotedsweet,FALSE,C0DEED,http://pbs.twimg.com/profile_images/1158437938394386432/P0R92feW_normal.jpg,,1207675592461737984,0,FALSE,Twitter for Android,FALSE,0
"@lovyRkd @dugarsanjays @INCIndia क्या देश में NRC और CAA लागू किया जाए?
#VOTE 👇👇👇👇

https://t.co/5P2VwM2Jp0

#CAA… https://t.co/r9J78RqAcf",2019-12-19 14:54:33,,hi,,,599,50,माता भूमि: पुत्रो अहं पृथिव्या,"Khetri, India",966267987224297472,2018-02-21 11:06:55,FALSE,FALSE,https://m.facebook.com/officialtherakesh,0,3,FALSE,,39,TRUE,Rakesh pratap singh,,rkjspr1,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1206396456015261696/w9GRxkAu_normal.jpg,,1207675594294595585,0,FALSE,Twitter for Android,FALSE,0
@DrKumarVishwas @Sir_Sanyasi अंतिम line पढ़ते समय विदेशी की जगह दीदी पढ़ गया... माफ़ी #CAASupport #BringBackMojito,2019-12-19 14:54:37,,hi,,,14136,8109,"#आयुर्वेद_चिकित्सक, गौरवान्वित भारतीय","Rajasthan, India",949134308320555009,2018-01-05 4:23:47,FALSE,FALSE,,1,168,FALSE,,124,TRUE,वैद्यजी,,ajeydada,TRUE,F5F8FA,http://pbs.twimg.com/profile_images/1109488382495723521/rqj8a3gm_normal.jpg,,1207675609259954178,0,FALSE,Twitter for Android,FALSE,0
Eye soothing video... required more like this @myogiadityanath ji,2019-12-19 14:54:37,,en,,,2567,2980,DayDreamer Life is not the amount of breaths U takes Its the moment that takes UR breath away.Trying to be Traveller love black coffee & Black Sea city Batumi,INDIAN - BIHARI & Khanabadosh,1331917046,2013-04-06 15:58:32,FALSE,FALSE,,1,58,FALSE,,510,TRUE,Hakuna Matata,,Sudhanidhi,FALSE,C0DEED,http://pbs.twimg.com/profile_images/1164145749292134403/bFvGSdP4_normal.jpg,,1207675610203639809,0,FALSE,Twitter for iPhone,FALSE,0
Lucknow me danga aur police pe pathrao krte hue hmare desh ka daraa hua samudae #PoliceSupport #CAASupport https://t.co/hJcEa2plg3,2019-12-19 14:54:38,,in,,,32,8,my life is only for my country🙏 Jai Hind 🇮🇳 Jai Bharat 🇮🇳🇮🇳,,1206911810063831042,2019-12-17 12:19:55,FALSE,FALSE,,0,2,FALSE,,15,TRUE,Hindustani🇮🇳,,Hindustni1,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1206917769448394753/ml_BYeFe_normal.jpg,,1207675613680742402,0,FALSE,Twitter for Android,FALSE,0
"Revenge

पाकिस्तान में हिंदू सुरक्षित नहीं !

भारत में मुसलमान सुरक्षित नहीं ?

तो एक्सचेंज कर लो, हम एक के बदले 10… https://t.co/g0Fc91ZYdj",2019-12-19 14:54:40,,hi,,,1797,731,,"Bihar, India",1070903411619459072,2018-12-07 4:50:44,FALSE,FALSE,,0,12,FALSE,,58,TRUE,Ashutosh Kumar,,itsashusingh,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1130341702676361216/8IfazD0Y_normal.jpg,,1207675624007045121,0,FALSE,Twitter Web App,FALSE,0
"#कह_के_रहेंगे #अब_ना_सहेंगे
#CAASupport  #IndiaSupportsCAB",2019-12-19 14:54:41,,und,,,3133,1516,"In short..
I'm a bad boy with all good habits.
Remember mY namE, remember mY facE, bcOz No other dudE, who can take mY pLacE. 😉","जमशेदपुर, भारत",877954294540099588,2017-06-22 18:19:50,FALSE,FALSE,,0,113,FALSE,,120,TRUE,Nirbhay Singh,,Bhaau_tweet,TRUE,F5F8FA,http://pbs.twimg.com/profile_images/1007287714712936448/FuVbw0tv_normal.jpg,,1207675624615284745,0,FALSE,Twitter for Android,FALSE,0
"मुझे समझ नहीं आ रहा पुलिस इन हिंसा करने वालों पर गोली क्यों नहीं चला रही

किसी भी धर्म के हों जो हिंसा कर रहे उन्… https://t.co/4nJA8okKjn",2019-12-19 14:54:41,,hi,,,21665,4019,"जय जय माँ भारती

RT का मतलब स्वीकृति नहीं सिर्फ दूसरे के विचार अन्य लोगों तक पहुंचाना है ।
vks","Jaipur, India",2221376334,2013-11-29 12:46:40,FALSE,FALSE,,0,694,FALSE,,1770,TRUE,विनोद मुडौतिया vks,,VMUDOTIYA,FALSE,C0DEED,http://pbs.twimg.com/profile_images/1207292711058829312/sVPixazi_normal.jpg,,1207675626775339011,0,FALSE,Twitter for Android,FALSE,0
#CAASupport #CAA_NRC #CAAProtest #CitizenshipAmmendmentAct #CitizenshipAmendmentAct2019 #CAB_NRC https://t.co/V9LvYCqegb,2019-12-19 14:54:41,,und,,,24,142,"Proud Chartered Accountant! 🇮🇳
. 
Mondelez | Deloitte
. 
Travels - Clicks - Writes ❤️","Mumbai, India",2732323265,2014-08-03 10:12:25,FALSE,FALSE,,0,55,FALSE,,142,TRUE,Subham Agrawal,,mittalsubham17,TRUE,C0DEED,http://pbs.twimg.com/profile_images/1106512289622945792/kO5lD_Fa_normal.jpg,,1207675625974247424,0,FALSE,Twitter for Android,FALSE,0
proud of you,2019-12-19 14:54:41,,en,,,17072,341,,,1152624835417133058,2019-07-20 17:02:30,FALSE,FALSE,,0,34,FALSE,,205,TRUE,Prasad Sawant,,PrasadS10140513,FALSE,F5F8FA,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1207675626813116418,0,FALSE,Twitter for Android,FALSE,0
"👍✊✔️#JaiHind 
#AgendaUnrestInIndia #ISupportCAA #IsupportCAB2019 #ISupportNRC",2019-12-19 14:54:41,,und,,,3668,9855,,India,127774379,2010-03-30 5:41:43,FALSE,FALSE,,43,792,FALSE,,3375,FALSE,G .T.RAO,,GTRao,FALSE,0,http://pbs.twimg.com/profile_images/1207367025569366016/f2NJZe8B_normal.jpg,,1207675627144392705,0,FALSE,Twitter Web App,FALSE,0
#ISupportCAA https://t.co/dHLEIEcfsc,2019-12-19 14:54:41,,und,,,1077,719,"Computer Engineer, Capable,enthusiastic
followed by @IshwarParmarMLA",Gujarat,968816672,2012-11-24 21:15:24,FALSE,FALSE,http://www.bjp.org,0,259,FALSE,,626,FALSE,Jay mehta,,jaymehta5494,FALSE,0,http://pbs.twimg.com/profile_images/1108992274581512192/obU-0FUN_normal.jpg,,1207675627307982849,0,FALSE,Twitter for Android,FALSE,0
Former PM Manmohan Singh wanted persecuted minorities from Pakistan and Bangladesh to be given Indian Citizenship.… https://t.co/A53f56NiRN,2019-12-19 14:54:41,,en,,,37,181,"Human, Indian
Friend👬,Brother👦
Son👪
It's Not About. What I Deserve. 
It's all About. What I Believe.
हिन्दु तन मन हिन्दु जीवन रग रग हिन्दु मेरा परिचय.......",Shimla,4734294147,2016-01-07 12:13:18,FALSE,FALSE,,0,1127,FALSE,,1276,TRUE,TANUJ k SHANDIL,,tnjshandil,TRUE,F5F8FA,http://pbs.twimg.com/profile_images/1140261233792299011/8mJ_w3R3_normal.jpg,,1207675626083229696,0,FALSE,Twitter for Android,FALSE,0
"मेरे लखनऊ में हुई हिंसा का में भरपूर विरोध करता हूं, ये अदब और तहजीब का  शहर है यहां पे इस प्रकार की हिंसा का कोई… https://t.co/4DRGkTVxQy",2019-12-19 14:54:42,,hi,,,0,2,Simple living and high thinking,,1202797759067082753,2019-12-06 3:52:00,FALSE,FALSE,,0,1,FALSE,,29,TRUE,Adarsh Pandey,,AdarshP87688512,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1202798051204554752/fZuF2u4t_normal.jpg,,1207675628541140999,0,FALSE,Twitter for Android,FALSE,0
