,text,created_at,geo,lang,place,coordinates,user.favourites_count,user.statuses_count,user.description,user.location,user.id,user.created_at,user.verified,user.following,user.url,user.listed_count,user.followers_count,user.default_profile_image,user.utc_offset,user.friends_count,user.default_profile,user.name,user.lang,user.screen_name,user.geo_enabled,user.profile_background_color,user.profile_image_url,user.time_zone,id,favorite_count,retweeted,source,favorited,retweet_count,tokenized_text,token_texts,no_of_question_marks,no_of_exclamation_marks,no_of_hashtags,no_of_mentions,no_of_urls,cleaned_text,no_of_colon_marks,no_of_words
719,@mayursejpal @PrinceArihan @narendramodi @AmitShah #CAASupport,19-12-2019 14:52,,und,,,4021,9231,"100% भारतीय।🇮🇳🇮🇳🇮🇳
देश के लिए मरने का मौका तो नही मिला, लेकिन
#देश_के_लिए_जी तो सकते है।🇮🇳🇮🇳🇮🇳",Rajasthani,9.95E+17,11-05-2018 07:45,FALSE,FALSE,,0,65,FALSE,,122,TRUE,Yogesh Dhanka योगेश धानका,,yogeshDhanka19,TRUE,F5F8FA,http://pbs.twimg.com/profile_images/1161676154178174977/aHZxinzr_normal.jpg,,1.21E+18,0,FALSE,Twitter Web App,FALSE,0,"['@mayursejpal', '@PrinceArihan', '@narendramodi', '@AmitShah', '#CAASupport']","['@mayursejpal', '@PrinceArihan', '@narendramodi', '@AmitShah', '#CAASupport']",0,0,1,4,0,    CAASupport,0,1
720,"@jungliBilli__ @Abhishe27591100 @anuragkashyap72 ""My name is Ehra Khan and I am Anti nationalist"" 
#CAASupport",19-12-2019 14:52,,en,,,346,1532,Proud 'Bhakt' and Feminist.,Ahmedabad,1552426447,28-06-2013 06:44,FALSE,FALSE,,0,162,FALSE,,219,TRUE,Rutu Patel,,iRutuPatel,TRUE,C0DEED,http://pbs.twimg.com/profile_images/1207008041956077568/6RNODuhn_normal.jpg,,1.21E+18,0,FALSE,Twitter for Android,FALSE,0,"['@jungliBilli__', '@Abhishe27591100', '@anuragkashyap72', '""', 'My', 'name', 'is', 'Ehra', 'Khan', 'and', 'I', 'am', 'Anti', 'nationalist', '""', '#CAASupport']","['@jungliBilli__', '@Abhishe27591100', '@anuragkashyap72', '""', 'name', 'Ehra', 'Khan', 'Anti', 'nationalist', '""', '#CAASupport']",0,0,1,3,0,"   ""My name is Ehra Khan and I am Anti nationalist"" 
CAASupport",0,11
721,"@AnjaliKoundinya @BlrCityPolice सरकार को केवल वोट देकर खाली हो जाना सही नहीं है , राष्ट्रहित में  सड़क पर आना ही पड़ता है ।

#CAASupport",19-12-2019 14:52,,hi,,,2700,768,🚩🚩 Nationalist 🇮🇳 🇮🇳  ।। interested in politics and scientific Technology ।।  and interested in playing cricket  ।। and reading historical books.,,1.17E+18,17-09-2019 04:45,FALSE,FALSE,,0,36,FALSE,,25,TRUE,Kumar Umesh,,UmeshKu15158067,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1206983703970238464/6idIgV0J_normal.jpg,,1.21E+18,0,FALSE,Twitter for Android,FALSE,0,"['@AnjaliKoundinya', '@BlrCityPolice', 'सरक', 'ा', 'र', 'क', 'ो', 'क', 'े', 'वल', 'व', 'ो', 'ट', 'द', 'े', 'कर', 'ख', 'ा', 'ल', 'ी', 'ह', 'ो', 'ज', 'ा', 'न', 'ा', 'सह', 'ी', 'नह', 'ी', 'ं', 'ह', 'ै', ',', 'र', 'ा', 'ष', '्', 'ट', '्', 'रह', 'ि', 'त', 'म', 'े', 'ं', 'सड', '़', 'क', 'पर', 'आन', 'ा', 'ह', 'ी', 'पड', '़', 'त', 'ा', 'ह', 'ै', '।', '#CAASupport']","['@AnjaliKoundinya', '@BlrCityPolice', 'सरक', 'ा', 'र', 'क', 'ो', 'क', 'े', 'वल', 'व', 'ो', 'ट', 'द', 'े', 'कर', 'ख', 'ा', 'ल', 'ी', 'ह', 'ो', 'ज', 'ा', 'न', 'ा', 'सह', 'ी', 'नह', 'ी', 'ं', 'ह', 'ै', ',', 'र', 'ा', 'ष', '्', 'ट', '्', 'रह', 'ि', 'त', 'म', 'े', 'ं', 'सड', '़', 'क', 'पर', 'आन', 'ा', 'ह', 'ी', 'पड', '़', 'त', 'ा', 'ह', 'ै', '।', '#CAASupport']",0,0,1,2,0,"  सरकार को केवल वोट देकर खाली हो जाना सही नहीं है  राष्ट्रहित में  सड़क पर आना ही पड़ता है ।

CAASupport",0,32
722,मोदी जी: भारत माता को प्रणाम विपक्ष: हम इसका विरोध करते हैं कुछ ऐसा ही हाल हो गया है विरोधियों का #CAB #CAA… https://t.co/mmg6l0YBiq,19-12-2019 14:52,,hi,,,5936,16575,,,9.75E+17,18-03-2018 07:30,FALSE,FALSE,,0,187,FALSE,,632,TRUE,Sangeeta singh,,Sangeet58842968,TRUE,F5F8FA,http://pbs.twimg.com/profile_images/1135632412254167040/H9Mmj-yI_normal.jpg,,1.21E+18,0,FALSE,Twitter for Android,FALSE,0,"['म', 'ो', 'द', 'ी', 'ज', 'ी', ':', 'भ', 'ा', 'रत', 'म', 'ा', 'त', 'ा', 'क', 'ो', 'प', '्', 'रण', 'ा', 'म', 'व', 'ि', 'पक', '्', 'ष', ':', 'हम', 'इसक', 'ा', 'व', 'ि', 'र', 'ो', 'ध', 'करत', 'े', 'ह', 'ै', 'ं', 'क', 'ु', 'छ', 'ऐस', 'ा', 'ह', 'ी', 'ह', 'ा', 'ल', 'ह', 'ो', 'गय', 'ा', 'ह', 'ै', 'व', 'ि', 'र', 'ो', 'ध', 'ि', 'य', 'ो', 'ं', 'क', 'ा', '#CAB', '#CAA', '…', 'https://t.co/mmg6l0YBiq']","['म', 'ो', 'द', 'ी', 'ज', 'ी', ':', 'भ', 'ा', 'रत', 'म', 'ा', 'त', 'ा', 'क', 'ो', 'प', '्', 'रण', 'ा', 'म', 'व', 'ि', 'पक', '्', 'ष', ':', 'हम', 'इसक', 'ा', 'व', 'ि', 'र', 'ो', 'ध', 'करत', 'े', 'ह', 'ै', 'ं', 'क', 'ु', 'छ', 'ऐस', 'ा', 'ह', 'ी', 'ह', 'ा', 'ल', 'ह', 'ो', 'गय', 'ा', 'ह', 'ै', 'व', 'ि', 'र', 'ो', 'ध', 'ि', 'य', 'ो', 'ं', 'क', 'ा', '#CAB', '#CAA', '…', 'https://t.co/mmg6l0YBiq']",0,0,2,0,1,मोदी जी भारत माता को प्रणाम विपक्ष हम इसका विरोध करते हैं कुछ ऐसा ही हाल हो गया है विरोधियों का CAB CAA… ,2,37
723,"छोटे जावेद अख्तर को मालूम ही नहीं है की CAA  क्या है! 
 #CAASupport https://t.co/DPYSrvrTcP",19-12-2019 14:52,,hi,,,5851,8140,"JNU के पढ़े लिखे ग़द्दारों से मेरे देश के कम पढ़े लिखे ट्रक ड्राइवर लाख गुना अच्छे होते हैं जो अपने ट्रक पर लिखते है  ""मेरा भारत महान"" !!!🇮🇳",,2846931846,08-10-2014 09:49,FALSE,FALSE,,1,153,FALSE,,1044,FALSE,🤘बाबा black SHEEP😜...✌️,,babasehgul,FALSE,0,http://pbs.twimg.com/profile_images/1130474344897843201/MDlfCBUF_normal.jpg,,1.21E+18,0,FALSE,Twitter Web App,FALSE,0,"['छ', 'ो', 'ट', 'े', 'ज', 'ा', 'व', 'े', 'द', 'अख', '्', 'तर', 'क', 'ो', 'म', 'ा', 'ल', 'ू', 'म', 'ह', 'ी', 'नह', 'ी', 'ं', 'ह', 'ै', 'क', 'ी', 'CAA', 'क', '्', 'य', 'ा', 'ह', 'ै', '!', '#CAASupport', 'https://t.co/DPYSrvrTcP']","['छ', 'ो', 'ट', 'े', 'ज', 'ा', 'व', 'े', 'द', 'अख', '्', 'तर', 'क', 'ो', 'म', 'ा', 'ल', 'ू', 'म', 'ह', 'ी', 'नह', 'ी', 'ं', 'ह', 'ै', 'क', 'ी', 'CAA', 'क', '्', 'य', 'ा', 'ह', 'ै', '!', '#CAASupport', 'https://t.co/DPYSrvrTcP']",0,1,1,0,1,"छोटे जावेद अख्तर को मालूम ही नहीं है की CAA  क्या है 
 CAASupport ",0,20
724,#CAASupport,19-12-2019 14:52,,und,,,27909,11610,Narendra Modi fan,Delhi,167104772,15-07-2010 19:30,FALSE,FALSE,,1,1773,FALSE,,1990,FALSE,Kush Bedwal [💯%followback],,kushbedwal,TRUE,ACDED6,http://pbs.twimg.com/profile_images/1131543978766061568/FUX-DG2T_normal.jpg,,1.21E+18,0,FALSE,Twitter for iPhone,FALSE,0,['#CAASupport'],['#CAASupport'],0,0,1,0,0,CAASupport,0,1
725,हाथ में तिरंगा थाम कर आप अगर आगज़नी और पथराव करेंगे तो भी आप देशद्रोही और दंगाई ही कहलाएँगे। शर्मनाक।… https://t.co/0do4BdyLRA,19-12-2019 14:52,,hi,,,184,135,"A Human being 🕺,Engineer 🗽,Analyst & Observer👀,News Junkie📡,Tea-Drinker☕","New Delhi, India",1.20E+18,21-11-2019 12:33,FALSE,FALSE,,0,152,FALSE,,141,TRUE,Veer Phogat,,veerphogat18,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1206268475817234434/ilvU0CQw_normal.jpg,,1.21E+18,0,FALSE,Twitter for Android,FALSE,0,"['ह', 'ा', 'थ', 'म', 'े', 'ं', 'त', 'ि', 'र', 'ं', 'ग', 'ा', 'थ', 'ा', 'म', 'कर', 'आप', 'अगर', 'आगज', '़', 'न', 'ी', 'और', 'पथर', 'ा', 'व', 'कर', 'े', 'ं', 'ग', 'े', 'त', 'ो', 'भ', 'ी', 'आप', 'द', 'े', 'शद', '्', 'र', 'ो', 'ह', 'ी', 'और', 'द', 'ं', 'ग', 'ा', 'ई', 'ह', 'ी', 'कहल', 'ा', 'ए', 'ँ', 'ग', 'े', '।', 'शर', '्', 'मन', 'ा', 'क', '।', '…', 'https://t.co/0do4BdyLRA']","['ह', 'ा', 'थ', 'म', 'े', 'ं', 'त', 'ि', 'र', 'ं', 'ग', 'ा', 'थ', 'ा', 'म', 'कर', 'आप', 'अगर', 'आगज', '़', 'न', 'ी', 'और', 'पथर', 'ा', 'व', 'कर', 'े', 'ं', 'ग', 'े', 'त', 'ो', 'भ', 'ी', 'आप', 'द', 'े', 'शद', '्', 'र', 'ो', 'ह', 'ी', 'और', 'द', 'ं', 'ग', 'ा', 'ई', 'ह', 'ी', 'कहल', 'ा', 'ए', 'ँ', 'ग', 'े', '।', 'शर', '्', 'मन', 'ा', 'क', '।', '…', 'https://t.co/0do4BdyLRA']",0,0,0,0,1,हाथ में तिरंगा थाम कर आप अगर आगज़नी और पथराव करेंगे तो भी आप देशद्रोही और दंगाई ही कहलाएँगे। शर्मनाक।… ,0,36
726,"@PrakashJavdekar @AamAadmiParty @INCIndia जिन्हें मामा और पापा में अन्तर नही पता..

उनको CAB और NRC के बारे मे कैसे… https://t.co/B59L9ir4jE",19-12-2019 14:52,,hi,,,3536,837,,,9.88E+17,23-04-2018 08:49,FALSE,FALSE,,0,16,FALSE,,46,TRUE,Saab जी,,Gargsaab123,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1207029696271147009/w-9wYbNZ_normal.jpg,,1.21E+18,0,FALSE,Twitter for iPhone,FALSE,0,"['@PrakashJavdekar', '@AamAadmiParty', '@INCIndia', 'ज', 'ि', 'न', '्', 'ह', 'े', 'ं', 'म', 'ा', 'म', 'ा', 'और', 'प', 'ा', 'प', 'ा', 'म', 'े', 'ं', 'अन', '्', 'तर', 'नह', 'ी', 'पत', 'ा', '.', '.', 'उनक', 'ो', 'CAB', 'और', 'NRC', 'क', 'े', 'ब', 'ा', 'र', 'े', 'म', 'े', 'क', 'ै', 'स', 'े', '…', 'https://t.co/B59L9ir4jE']","['@PrakashJavdekar', '@AamAadmiParty', '@INCIndia', 'ज', 'ि', 'न', '्', 'ह', 'े', 'ं', 'म', 'ा', 'म', 'ा', 'और', 'प', 'ा', 'प', 'ा', 'म', 'े', 'ं', 'अन', '्', 'तर', 'नह', 'ी', 'पत', 'ा', '.', '.', 'उनक', 'ो', 'CAB', 'और', 'NRC', 'क', 'े', 'ब', 'ा', 'र', 'े', 'म', 'े', 'क', 'ै', 'स', 'े', '…', 'https://t.co/B59L9ir4jE']",0,0,0,3,1,"   जिन्हें मामा और पापा में अन्तर नही पता

उनको CAB और NRC के बारे मे कैसे… ",0,23
727,"मै तो मोदी जी के साथ हूं।
मोदी जी की नीतियों के साथ हूं।
@narendramodi
@AmitShah
@MajorPoonia
@mlkhattar… https://t.co/LwT8iLWN5d",19-12-2019 14:52,,hi,,,15119,1362,"Student.
गर्व है भारतीय होने पर।
देश पहले।
HARDCORE @narendramodi जी SUPPORTER.
 भारत माता की जय।
जय श्री राम।","Haryana, India",2894691384,09-11-2014 12:42,FALSE,FALSE,,0,164,FALSE,,184,TRUE,ANKIT BHARDWAJ 🇮🇳,,ankitbhardwaj53,TRUE,C0DEED,http://pbs.twimg.com/profile_images/1206960525848064001/eMxxxlVr_normal.jpg,,1.21E+18,0,FALSE,Twitter for Android,FALSE,0,"['म', 'ै', 'त', 'ो', 'म', 'ो', 'द', 'ी', 'ज', 'ी', 'क', 'े', 'स', 'ा', 'थ', 'ह', 'ू', 'ं', '।', 'म', 'ो', 'द', 'ी', 'ज', 'ी', 'क', 'ी', 'न', 'ी', 'त', 'ि', 'य', 'ो', 'ं', 'क', 'े', 'स', 'ा', 'थ', 'ह', 'ू', 'ं', '।', '@narendramodi', '@AmitShah', '@MajorPoonia', '@mlkhattar', '…', 'https://t.co/LwT8iLWN5d']","['म', 'ै', 'त', 'ो', 'म', 'ो', 'द', 'ी', 'ज', 'ी', 'क', 'े', 'स', 'ा', 'थ', 'ह', 'ू', 'ं', '।', 'म', 'ो', 'द', 'ी', 'ज', 'ी', 'क', 'ी', 'न', 'ी', 'त', 'ि', 'य', 'ो', 'ं', 'क', 'े', 'स', 'ा', 'थ', 'ह', 'ू', 'ं', '।', '@narendramodi', '@AmitShah', '@MajorPoonia', '@mlkhattar', '…', 'https://t.co/LwT8iLWN5d']",0,0,0,4,1,"मै तो मोदी जी के साथ हूं।
मोदी जी की नीतियों के साथ हूं।



… ",0,20
728,"குஜராத் மாநிலம் அகமதாபாத்தில் நடைபெற்ற கலவரத்தில் 
(screen grab from TV9 Gujarati news channel)
#CAASupport… https://t.co/vKGwroN1u9",19-12-2019 14:52,,und,,,17955,13025,"District Convenor BJP IT&SM Vellore West.
Bus Operator by profession Modifan by passion.
DB Alumni",,263224583,09-03-2011 16:53,FALSE,FALSE,,1,198,FALSE,,430,TRUE,akgshanmuga,,akgshanmuga,TRUE,C0DEED,http://pbs.twimg.com/profile_images/1205149582763544576/PnCnLRmr_normal.jpg,,1.21E+18,0,FALSE,Twitter for Android,FALSE,0,"['க', 'ு', 'ஜர', 'ா', 'த', '்', 'ம', 'ா', 'ந', 'ி', 'லம', '்', 'அகமத', 'ா', 'ப', 'ா', 'த', '்', 'த', 'ி', 'ல', '்', 'நட', 'ை', 'ப', 'ெ', 'ற', '்', 'ற', 'கலவரத', '்', 'த', 'ி', 'ல', '்', '(', 'screen', 'grab', 'from', 'TV9', 'Gujarati', 'news', 'channel', ')', '#CAASupport', '…', 'https://t.co/vKGwroN1u9']","['க', 'ு', 'ஜர', 'ா', 'த', '்', 'ம', 'ா', 'ந', 'ி', 'லம', '்', 'அகமத', 'ா', 'ப', 'ா', 'த', '்', 'த', 'ி', 'ல', '்', 'நட', 'ை', 'ப', 'ெ', 'ற', '்', 'ற', 'கலவரத', '்', 'த', 'ி', 'ல', '்', '(', 'screen', 'grab', 'TV9', 'Gujarati', 'news', 'channel', ')', '#CAASupport', '…', 'https://t.co/vKGwroN1u9']",0,0,1,0,1,"குஜராத் மாநிலம் அகமதாபாத்தில் நடைபெற்ற கலவரத்தில் 
(screen grab from TV9 Gujarati news channel)
CAASupport… ",0,26
729,"@oye_meena @INCIndia क्या देश में NRC और CAA लागू किया जाए?
#VOTE 👇👇👇👇

https://t.co/5P2VwM2Jp0

#CAA
#NRC_CAA 
#CAAProtest 
#CAASupport",19-12-2019 14:52,,hi,,,598,44,माता भूमि: पुत्रो अहं पृथिव्या,"Khetri, India",9.66E+17,21-02-2018 11:06,FALSE,FALSE,https://m.facebook.com/officialtherakesh,0,3,FALSE,,39,TRUE,Rakesh pratap singh,,rkjspr1,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1206396456015261696/w9GRxkAu_normal.jpg,,1.21E+18,0,FALSE,Twitter for Android,FALSE,0,"['@oye_meena', '@INCIndia', 'क', '्', 'य', 'ा', 'द', 'े', 'श', 'म', 'े', 'ं', 'NRC', 'और', 'CAA', 'ल', 'ा', 'ग', 'ू', 'क', 'ि', 'य', 'ा', 'ज', 'ा', 'ए', '?', '#VOTE', '👇', '👇', '👇', '👇', 'https://t.co/5P2VwM2Jp0', '#CAA', '#NRC_CAA', '#CAAProtest', '#CAASupport']","['@oye_meena', '@INCIndia', 'क', '्', 'य', 'ा', 'द', 'े', 'श', 'म', 'े', 'ं', 'NRC', 'और', 'CAA', 'ल', 'ा', 'ग', 'ू', 'क', 'ि', 'य', 'ा', 'ज', 'ा', 'ए', '?', '#VOTE', '👇', '👇', '👇', '👇', 'https://t.co/5P2VwM2Jp0', '#CAA', '#NRC_CAA', '#CAAProtest', '#CAASupport']",1,0,5,2,1,"  क्या देश में NRC और CAA लागू किया जाए
VOTE 👇👇👇👇


CAA
NRC_CAA 
CAAProtest 
CAASupport",0,19
730,Signed The Petition Supporting #CAASupport Have you ? Please Do 🙏https://t.co/ReCIB2xOdA,19-12-2019 14:52,,en,,,36504,105538,"A 100% Proud Kshatriya of the Guhil Clan from the lineage of Maharana Pratap,Meera Bai,Rana Sanga. A staunch Nationalist !! Liberals & Hindu phobes be damned !",Aryavarta,757563008,14-08-2012 17:37,FALSE,FALSE,,30,421,FALSE,,318,TRUE,samir gahlaut 🇮🇳जय श्रीराम !!,,SamirGahlaut,TRUE,C0DEED,http://pbs.twimg.com/profile_images/1143393586110615554/qgQXspdo_normal.jpg,,1.21E+18,0,FALSE,Twitter for Android,FALSE,0,"['Signed', 'The', 'Petition', 'Supporting', '#CAASupport', 'Have', 'you', '?', 'Please', 'Do', '🙏', 'https://t.co/ReCIB2xOdA']","['Signed', 'Petition', 'Supporting', '#CAASupport', '?', 'Please', '🙏', 'https://t.co/ReCIB2xOdA']",1,0,1,0,1,Signed The Petition Supporting CAASupport Have you  Please Do 🙏,0,9
731,"#ISupportCAA #IStandWithBJP

#बुरहान को दे दी आजादी
 #कसाब को दे दी आजादी 
#अफजल को दे दी आजादी
 #तुमको भी देंगे आ… https://t.co/s7y1bxb8fu",19-12-2019 14:52,,hi,,,3995,3282,"Honoured as Followed By @PiyushGoyalOffc 🙏🙏🙏
💯%F🅱..!! Follow Me, I Follow Back..!!
True Indian, Love politics.

Some Says, I am from BJP IT Cell 😎😎",,1.16E+18,04-08-2019 05:14,FALSE,FALSE,,0,3173,FALSE,,3117,TRUE,Gaurav Saxena 3.2K*👏💞,,UNlimitedGaurav,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1206761764362186752/8O61ku2Z_normal.jpg,,1.21E+18,0,FALSE,Twitter for Android,FALSE,0,"['#ISupportCAA', '#IStandWithBJP', '#', 'ब', 'ु', 'रह', 'ा', 'न', 'क', 'ो', 'द', 'े', 'द', 'ी', 'आज', 'ा', 'द', 'ी', '#कस', 'ा', 'ब', 'क', 'ो', 'द', 'े', 'द', 'ी', 'आज', 'ा', 'द', 'ी', '#अफजल', 'क', 'ो', 'द', 'े', 'द', 'ी', 'आज', 'ा', 'द', 'ी', '#', 'त', 'ु', 'मक', 'ो', 'भ', 'ी', 'द', 'े', 'ं', 'ग', 'े', 'आ', '…', 'https://t.co/s7y1bxb8fu']","['#ISupportCAA', '#IStandWithBJP', '#', 'ब', 'ु', 'रह', 'ा', 'न', 'क', 'ो', 'द', 'े', 'द', 'ी', 'आज', 'ा', 'द', 'ी', '#कस', 'ा', 'ब', 'क', 'ो', 'द', 'े', 'द', 'ी', 'आज', 'ा', 'द', 'ी', '#अफजल', 'क', 'ो', 'द', 'े', 'द', 'ी', 'आज', 'ा', 'द', 'ी', '#', 'त', 'ु', 'मक', 'ो', 'भ', 'ी', 'द', 'े', 'ं', 'ग', 'े', 'आ', '…', 'https://t.co/s7y1bxb8fu']",0,0,6,0,1,"ISupportCAA IStandWithBJP

बुरहान को दे दी आजादी
 कसाब को दे दी आजादी 
अफजल को दे दी आजादी
 तुमको भी देंगे आ… ",0,29
732,"तेज प्रताप यादव की पत्नी ऐश्वर्या उन्हीं के घर के सामने अपने हक के लिए रो रही है बिलख रही है उनको तो हक दो 
फिर कैब… https://t.co/Sb7PqCZ97G",19-12-2019 14:52,,hi,,,4838,6053,न्यूज़ राजनीति में राष्ट्रवाद थोड़ा थोड़ा कवि भी 🙏,देव भूमि Himachal,8.96E+17,12-08-2017 00:01,FALSE,FALSE,,0,636,FALSE,,168,TRUE,Mr.@mit yadav🚩,,amityadavg30,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1205524736987598854/8DBGxXoD_normal.jpg,,1.21E+18,0,FALSE,Twitter for Android,FALSE,0,"['त', 'े', 'ज', 'प', '्', 'रत', 'ा', 'प', 'य', 'ा', 'दव', 'क', 'ी', 'पत', '्', 'न', 'ी', 'ऐश', '्', 'वर', '्', 'य', 'ा', 'उन', '्', 'ह', 'ी', 'ं', 'क', 'े', 'घर', 'क', 'े', 'स', 'ा', 'मन', 'े', 'अपन', 'े', 'हक', 'क', 'े', 'ल', 'ि', 'ए', 'र', 'ो', 'रह', 'ी', 'ह', 'ै', 'ब', 'ि', 'लख', 'रह', 'ी', 'ह', 'ै', 'उनक', 'ो', 'त', 'ो', 'हक', 'द', 'ो', 'फ', 'ि', 'र', 'क', 'ै', 'ब', '…', 'https://t.co/Sb7PqCZ97G']","['त', 'े', 'ज', 'प', '्', 'रत', 'ा', 'प', 'य', 'ा', 'दव', 'क', 'ी', 'पत', '्', 'न', 'ी', 'ऐश', '्', 'वर', '्', 'य', 'ा', 'उन', '्', 'ह', 'ी', 'ं', 'क', 'े', 'घर', 'क', 'े', 'स', 'ा', 'मन', 'े', 'अपन', 'े', 'हक', 'क', 'े', 'ल', 'ि', 'ए', 'र', 'ो', 'रह', 'ी', 'ह', 'ै', 'ब', 'ि', 'लख', 'रह', 'ी', 'ह', 'ै', 'उनक', 'ो', 'त', 'ो', 'हक', 'द', 'ो', 'फ', 'ि', 'र', 'क', 'ै', 'ब', '…', 'https://t.co/Sb7PqCZ97G']",0,0,0,0,1,"तेज प्रताप यादव की पत्नी ऐश्वर्या उन्हीं के घर के सामने अपने हक के लिए रो रही है बिलख रही है उनको तो हक दो 
फिर कैब… ",0,40
